,Template,Frequency,Class
4278,[O:1]=[C:2]-[O:3]>>O=[N+](-[O-])-c1:c:c:c(-C-[O:1]-[C:2]=[O:3]):c:c:1_00-1_000_000,8,4279
4279,[c:1]-[c:4].[n:2]:[n:3]>>Br-[c:1].[n:2]:[n:3].C-C1(-C)-O-B(-[c:4])-O-C-1(-C)-C_01-10_0000_0000,8,4280
4280,[O:1].[N:2]>>[O:1].C-C(-C)(-C)-O-C(=O)-[N:2]_-1-1_-10_00,8,4281
4281,[O:1]>>C-O-c1:c:c:c(-[O:1]):c:c:1_-1_0_0,8,4282
4282,[N:1]-[C:2]=[O:3]>>[N:1].C1-C-[C:2]-[O:3]-C-1_110_000_000,8,4283
4283,[c:1]-[C:3]=[O:2]>>Cl-C(=O)-[c:1].C-C(-C)(-C)-[O:2]-[C:3]=O_000_000_000,8,4284
4284,[c:1]-[C:3]#[N:2]>>Cl-[c:1].O=C1-C-C-C-[N:2]-1-[C:3]_003_000_000,8,4285
4285,[C:2]-[O:3]-[c:1]>>Br-[c:1].C-N(-C)-[C:2]=[O:3]_0-20_000_000,8,4286
4286,[O:1]>>Cl-C(-Cl)(-Cl)-C-[O:1]_-1_0_0,8,4287
4287,[N:3].[n:1]:[n:2]>>[n:1]:[n:2].C-C(-C)(-C)-O-C(=O)-[N:3]_1-1-1_000_000,8,4288
4288,[O:1].[O:2].[N:3]>>[O:1].[O:2].C-c1:c:c:c(-S(=O)(=O)-[N:3]):c:c:1_-1-1-1_-1-10_000,8,4289
4289,[n:1].[c:2]:[n:3]>>[n:1].I-[c:2]:[n:3]_-1-11_000_000,8,4290
4290,[O:1]=[c:2]:[n:3]>>C-[Si](-C)(-C)-C-C-[O:1]-[c:2]:[n:3]_00-1_000_000,8,4291
4291,[N:2].[O:1]>>[O:1].[N:2]-C(-c1:c:c:c:c:c:1)(-c1:c:c:c:c:c:1)-c1:c:c:c:c:c:1_1-1_10_00,8,4292
4292,[C:1]-[C:3]-[C:2]>>[C:1]-[C:2]-[C:3]_0-11_000_000,8,4293
4293,[O:1]=[c:2]:[n:3]>>C=C-C-[O:1]-[c:2]:[n:3]_00-1_000_000,8,4294
4294,[n:1].[n:2].[N:3]-[C:5]=[O:4]>>[n:1].[n:2].[N:3].C-[O:4]-[C:5]=O_-11100_00000_00000,8,4295
4295,[O:1]>>[O:1]-C1-C-C-C-C-1_-1_0_0,9,4296
4296,[N:1]>>[N:1]=N-c1:c:c:c:c:c:1_-2_0_0,9,4297
4297,[O:1]>>[O:1]-C-C1-C-C-1_-1_0_0,9,4298
4298,[N:1]>>Cl-C(-Cl)(-Cl)-C(=O)-[N:1]_-1_0_0,9,4299
4299,[n:1].[n:2]-[C:3]>>[n:1].[n:2].Cl-[C:3]_000_-100_000,9,4300
4300,[O:2].[C:1]-[n:3]:[n:4]>>[C:1]-[O:2].[n:3]:[n:4]_0-101_0000_0000,9,4301
4301,[N:1]>>C-O-c1:c:c:c(-[N:1]):c:c:1_-1_0_0,9,4302
4302,[C:1]>>C-C(-C)-[Si](-[C:1])(-C(-C)-C)-C(-C)-C_-1_0_0,9,4303
4303,[C:1]>>[C:1]-S-c1:c:c:c:c:c:1_-1_0_0,9,4304
4304,[n:1].[c:2]-[Cl:3]>>[n:1].O=[c:2].Cl-S(=O)-[Cl:3]_100_000_000,9,4305
4305,[O:1]=[C:2]-[O:3]>>C-[Si](-C)(-C)-C-C-[O:1]-[C:2]=[O:3]_00-1_000_000,9,4306
4306,[C:1]>>O=C(-[C:1])-[O-]_-1_0_0,9,4307
4307,[N:1]>>C-C(-C)-O-C(=O)-[N:1]_-1_0_0,9,4308
4308,[c:1]>>C-C(-C)(-C)-[Si](-C)(-C)-[c:1]_-1_0_0,9,4309
4309,[C:2]-[O:3]-[c:1]>>Cl-[c:1].C-N(-C)-[C:2]=[O:3]_0-20_000_000,9,4310
4310,[C:1]>>F-C(-F)(-F)-[C:1]_-1_0_0,9,4311
4311,[N:2].[C:1]-[O:3]>>[C:1]-[N:2].C1-C-[O:3]-C-C-O-1_0-1-1_000_000,9,4312
4312,[n:1]>>[n:1]-C-O-C-c1:c:c:c:c:c:1_-1_0_0,9,4313
4313,[n:1].[C:2]-[O:3]-[c:4]>>[n:1].Br-[C:2].[O:3]=[c:4]_1000_0000_0000,9,4314
4314,[S:1]>>N-C(=N)-[S:1]_-1_0_0,9,4315
4315,[n:1].[n:2].[n:3].[n:4].[N:5]-[C:6]=[O:7]>>[n:1].[n:2].[n:3].[n:4].[N:5].O=[C:6]-[O:7]_-1-111101_0000000_0000000,9,4316
4316,[c:1]>>F-C(-F)(-F)-[c:1]_-1_0_0,9,4317
4317,[N:1]-[C:4](-[N:2])=[O:3]>>[N:1].[N:2].C1-C-[O:3]-[C:4]-C-O-1_1102_0000_0000,9,4318
4318,[O:1]>>C-C-O-C-[O:1]_-1_0_0,9,4319
4319,[n:1].[n:2].[O:3]-[C:4]>>[n:1].[n:2].[O:3].O-[C:4]_-1110_0000_0000,9,4320
4320,[C:1]-[C:3]=[C:2]>>[C:1].C=[C:2]-[C:3]-O_1-11_000_000,9,4321
4321,[O:1]=[C:2]>>C-[O:1]-[C:2]_01_00_00,9,4322
4322,[C:1]=[C:2]>>Cl-[C:1]-[C:2]-O_00_00_00,9,4323
4323,[c:1]-[C:3]=[C:2]>>Br-[c:1].C-C(=O)-O-[C:2]-[C:3]_002_000_000,9,4324
4324,[C:1]-[P:3]=[O:2]>>I-[C:1].C-C-[O:2]-[P:3]_000_000_000,9,4325
4325,[Br:1]-[C:4].[C:2]=[C:3]>>Br-P(-Br)-[Br:1].O-[C:2]-[C:3]-[C:4]_0000_0000_0000,9,4326
4326,[C:1]-[C:4]-[C:3]#[C:2]>>[C:1].Br-[C:2]-[C:3]#[C:4]_110-1_0000_0000,9,4327
4327,[C:1]>>S=C(-O-[C:1])-O-c1:c:c:c:c:c:1_-1_0_0,9,4328
4328,[O:1]-[C:2].[O:3]=[C:4]-[N:5]>>[O:1].[C:2]-[O:3]-[C:4]=[N:5]_1000-1_00000_00000,9,4329
4329,[O:1]-[C:4]-[C:3]#[C:2]>>[O:1].O-[C:2]-[C:3]#[C:4]_110-1_0000_0000,9,4330
4330,[n:2].[n:1]-[C:3]>>[n:1].[n:2].Br-[C:3]_000_0-10_000,9,4331
4331,[c:1]-[C:3]=[O:2]>>N#C-[c:1].C-C-[O:2]-[C:3]_002_000_000,9,4332
4332,[C:3].[n:1].[n:2]>>[n:1].[n:2].O=[C:3]_-11-2_000_000,10,4333
4333,[N:1]-[C:4]-[C:3]=[C:2]>>[N:1].I-[C:2]-[C:3]=[C:4]_1000_0000_0000,10,4334
4334,[N:1]-[C:4]-[C:3]=[C:2]>>[N:1].Cl-[C:2]-[C:3]=[C:4]_1000_0000_0000,10,4335
4335,[c:1]:[n:2]>>O=[c:1]:[n:2]_-11_00_00,10,4336
4336,[n:1].[n:2].[O:3]-[C:4]=[O:5]>>[n:1].[n:2].[O:3]=[C:4]-[O:5]-C-c1:c:c:c:c:c:1_-11-100_00000_00000,10,4337
4337,[N:1]-[C:3]=[O:2]>>O=C-[N:1].C-C-[O:2]-[C:3]=O_000_000_000,10,4338
4338,[C:1]-[C:3]=[O:2]>>C-C-O-C(=O)-[C:1].C-C-[O:2]-[C:3]=O_000_000_000,10,4339
4339,[N:1]-[C:4]-[C:3]#[C:2]>>[N:1].Cl-[C:2]-[C:3]#[C:4]_110-1_0000_0000,10,4340
4340,[n:3].[n:1]:[n:2]>>[n:1]:[n:2].O=S(=O)(-[n:3])-c1:c:c:c:c:c:1_1-1-1_000_000,10,4341
4341,[N:2].[O:1]>>[O:1].C-C(-C)(-C)-O-C(=O)-[N:2]_1-2_1-1_00,10,4342
4342,[O:2].[C:1]-[O:3]>>[C:1]-[O:2].F-C(-F)(-F)-C(=O)-[O:3]_0-10_000_000,10,4343
4343,[O:1].[N:2]-[C:3]>>[O:1].[N:2].Cl-[C:3]_-110_-100_000,10,4344
4344,[O:1].[O:2]>>[O:1].C-[O:2]_-1-1_-10_00,10,4345
4345,[Cl:1]>>Cl-C-[Cl:1]_0_1_0,10,4346
4346,[N:1]-[S:3]=[O:2]>>[N:1].F-C(-F)(-F)-S(=O)(=O)-[O:2]-[S:3]=O_100_000_000,10,4347
4347,[C:1]-[C:4]-[C:3]=[C:2]>>[C:1].Cl-[C:2]-[C:3]=[C:4]_1000_0000_0000,10,4348
4348,[n:1].[n:2].[N:3]-[C:4]-[N:5]>>[n:1].[n:2].[N:3].[C:4]=[N:5]_-1110-1_00000_00000,10,4349
4349,[n:1]>>C-S(=O)(=O)-[n:1]_-1_0_0,10,4350
4350,[O:1].[O:2].[O:3].[N:4]-[C:5]>>[O:1].[O:2].[O:3].[N:4].O=[C:5]_-1-1-11-1_-1-1-100_00000,10,4351
4351,[n:1].[c:3]-[O:2]-[C:4]>>[n:1].[O:2]=[c:3].C-C(=O)-O-[C:4]-Cl_100-1_0000_0000,10,4352
4352,[C:1]>>C-C-[Si](-[C:1])(-C-C)-C-C_-1_0_0,10,4353
4353,[n:2].[n:1]>>[n:1].[n:2]-C(-c1:c:c:c:c:c:1)(-c1:c:c:c:c:c:1)-c1:c:c:c:c:c:1_-10_00_00,10,4354
4354,[N:1].[N:2]-[C:3]-[S:4]>>[N:1].[N:2].[C:3]=[S:4]_-1100_-1001_0000,10,4355
4355,[S:3].[N:1]-[C:2]>>[N:1].[C:2]-[S:3]_10-1_000_000,10,4356
4356,[O:1]>>C-C(-C)-C-[O:1]_-1_0_0,10,4357
4357,[c:1]-[C:3]=[O:2]>>[c:1].C-C-[O:2]-[C:3]-C_101_000_000,10,4358
4358,[n:1].[n:2].[O:3]-[c:4]>>[n:1].[n:2].[O:3].Cl-[c:4]_-1110_0000_0000,10,4359
4359,[n:1].[n:2].[N:3]-[c:4]>>[n:1].[n:2].[N:3].Br-[c:4]_-1110_0000_0000,10,4360
4360,[c:1]>>N-N-[c:1]_-1_0_0,10,4361
4361,[n:1].[n:2].[O:3]=[C:4]-[O:5]>>[n:1].[n:2].C-[O:3]-[C:4]=[O:5]_-1100-1_00000_00000,10,4362
4362,[N:1]-[C:3]=[O:2]>>O=C=[N:1].C-C(-C)(-C)-[O:2]-[C:3]=O_-100_000_000,11,4363
4363,[n:2].[n:1]-[C:3]>>[n:1].[n:2].O=c1:[nH]:c(=O):n(-[C:3]):c:c:1_010_000_000,11,4364
4364,[S:1]>>[S:1]-C-c1:c:c:c:c:c:1_-1_0_0,11,4365
4365,[n:1]>>[n:1]-C-c1:c:c:c:o:1_-1_0_0,11,4366
4366,[N:2].[O:1]=[C:3]-[O:4]>>[O:1].O=C(-[N:2])-[C:3]=[O:4]_1-10-1_-1000_0000,11,4367
4367,[n:1]>>C-C(=C)-[n:1]_-1_0_0,11,4368
4368,[n:2]:[n:3].[N:1]-[C:4]=[O:5]>>[N:1].[n:2]:[n:3].O=[C:4]-[O:5]_11-101_00000_00000,11,4369
4369,[n:1].[C:2]-[O:3]-[c:4]>>[n:1].Cl-[C:2].[O:3]=[c:4]_1000_0000_0000,11,4370
4370,[S:1]-[C:2].[O:3]=[C:4]-[O:5]>>[S:1].[C:2]-[O:3]-[C:4]=[O:5]_1000-1_00000_00000,11,4371
4371,[N:1]>>C-C(-[N:1]-C-c1:c:c:c:c:c:1)-c1:c:c:c:c:c:1_-2_0_0,11,4372
4372,[Cl:1]>>Cl-C(=O)-[Cl:1]_0_1_0,11,4373
4373,[N:1]#[C:2]>>C-C(-C)(-C)-[N:1]-[C:2]=O_10_00_00,11,4374
4374,[O:1]=[C:2]>>C-C(-C)(-C)-[O:1]-[C:2]=O_0-1_00_00,11,4375
4375,[N:1].[C:2]=[C:3]>>[N:1].[C:2].O=[C:3]_-120_-100_000,11,4376
4376,[O:1]>>O=[N+](-[O-])-c1:c:c:c(-C-[O:1]):c:c:1_0_1_0,11,4377
4377,[O:1]>>Cl-C-C(=O)-[O:1]_-1_0_0,11,4378
4378,[O:1]-[C:3]=[O:2]>>[O:1].C-C-[O:2]-[C:3]=O_100_000_000,11,4379
4379,[O:1]>>O=[N+](-[O-])-c1:c:c:c(-C-[O:1]):c:c:1_-1_0_0,11,4380
4380,[C:1]>>C-S(=O)(=O)-O-[C:1]_-1_0_0,11,4381
4381,[O:2].[C:1]-[O:3]>>[C:1]-[O:2].O-S(=O)(=O)-[O:3]_0-10_000_000,11,4382
4382,[O:1]>>[O:1]-c1:c:c:c:c:c:1_-1_0_0,11,4383
4383,[N:1]-[C:2].[n:3]:[n:4]>>[N:1].O-[C:2].[n:3]:[n:4]_10-11_0000_0000,11,4384
4384,[N:1]>>C-O-[N:1]_-1_0_0,11,4385
4385,[O:1].[O:2]>>[O:1]-C1(-[O:2])-C-C-C-C-C-1_-1-1_00_00,11,4386
4386,[C:1].[C:2]>>[C:1]-C-[C:2]_-1-1_00_00,11,4387
4387,[C:1]=[C:2]>>F-[C:1]-[C:2]_01_00_00,11,4388
4388,[N:1]-[C:3](-[N:2])=[O:4]>>[N:1].[N:2].C1-C-[C:3]-[O:4]-C-1_1120_0000_0000,11,4389
4389,[c:1]>>C-S(=O)(=O)-[c:1]_-1_0_0,11,4390
4390,[C:4]-[O:3]-[c:2]:[n:1]>>[n:1]:[c:2]=[O:3].F-C(-F)(-F)-S(=O)(=O)-O-[C:4]_1000_0000_0000,12,4391
4391,[c:1]-[C:2]=[C:3]>>I-[c:1].C-C-C-C-C(-C-C-C-C)=C(-[Sn])-[C:2]-[C:3]-C-C_010_000_000,12,4392
4392,[n:1]>>C-[n:1]_-1_0_0,12,4393
4393,[C:1]>>[C:1]-C-c1:c:c:c:c:c:1_-1_0_0,12,4394
4394,[C:1]-[C:3]=[O:2]>>Br-[C:1].C-[O:2]-[C:3]=O_000_000_000,12,4395
4395,[O:1]>>F-C(-F)(-F)-C(=O)-[O:1]_-1_0_0,12,4396
4396,[c:1]-[C:3]=[O:2]>>[c:1].C-[O:2]-[C:3]=O_100_000_000,12,4397
4397,[O:3].[Br:1]-[C:2]>>[Br:1].[C:2]-[O:3]_10-1_000_000,12,4398
4398,[O:1]>>N#C-C-C-[O:1]_-1_0_0,12,4399
4399,[c:1]>>C-S(=O)(=O)-O-[c:1]_-1_0_0,12,4400
4400,[n:1].[n:2].[N:3]-[C:5]=[O:4]>>[n:1].[n:2].[N:3].C-C-[O:4]-[C:5]=O_-11100_00000_00000,12,4401
4401,[n:2].[n:1]>>[n:1].C-c1:c:c:c(-S(=O)(=O)-[n:2]):c:c:1_-10_00_00,12,4402
4402,[O:3].[n:1].[n:2]>>[n:1].[n:2].[O:3]-C-c1:c:c:c:c:c:1_-11-1_000_000,12,4403
4403,[O:1]-[C:2]=[O:3]>>[O:1].Cl-[C:2](-Cl)-[O:3]-C(=O)-O-C(-Cl)(-Cl)-Cl_100_000_000,12,4404
4404,[N:2]-[C:3]-[O:1]>>[O:1].Cl-S(=O)(=O)-[N:2]=[C:3]_1-20_000_000,12,4405
4405,[c:1]>>C-C-[Si](-[c:1])(-C-C)-C-C_-1_0_0,12,4406
4406,[n:1].[n:3].[N:2]-[C:4]>>[n:1].[N:2].[n:3].Br-[C:4]_-1110_0000_0000,12,4407
4407,[Cl:1]>>Cl-C(-Cl)-[Cl:1]_-1_0_0,12,4408
4408,[O:4].[C:2]-[N:1]-[C:3]>>[N:1].Cl-[C:2].[C:3]-[O:4]_200-1_0000_0000,12,4409
4409,[C:1]-[S:4]-[c:3]:[n:2]>>O=[C:1](-[O-])-[O-].[n:2]:[c:3]=[S:4]_-3100_0000_0000,12,4410
4410,[C:1]>>F-[C:1](-F)-F_-3_0_0,12,4411
4411,[N:1]=[C:2]-[N:3]>>O-[N:1]-[C:2]=[N:3]_00-1_000_000,12,4412
4412,[C:1]>>S=[C:1]_-2_0_0,12,4413
4413,[n:1]-[C:3]=[O:2]>>[n:1].C-C(-C)(-C)-[O:2]-[C:3]=O_100_000_000,12,4414
4414,[O:3].[c:1]-[C:2]>>[Mg+]-[c:1].[C:2]-[O:3]_00-1_000_000,12,4415
4415,[C:4]-[N:1]-[C:2]=[O:3]>>[N:1].O=[C:2]-[O:3]-[C:4]_3000_1000_0000,12,4416
4416,[n:2].[n:1]>>[n:1].C-[Si](-C)(-C)-C-C-O-C-[n:2]_-10_00_00,12,4417
4417,[N:1]>>[N:1]-[O-]_0_1_0,12,4418
4418,[N:3].[O:1]-[C:2]>>[O:1].[C:2]-[N:3]_00-1_-100_000,12,4419
4419,[N:1]>>O=[N+](-[O-])-c1:c:c:c(-S(=O)(=O)-[N:1]):c:c:1_-1_0_0,12,4420
4420,[O:1].[c:2]>>[O:1].C-[c:2]_-1-1_-10_00,12,4421
4421,[C:2]-[O:3]-[c:1]>>O-[c:1].[O-]-[C:2](-[O-])=[O:3]_0-30_000_000,13,4422
4422,[O:1].[N:2]-[C:3]>>[O:1].[N:2].C-O-[C:3]_-110_-100_000,13,4423
4423,[C:2]-[N:1]-[C:4]=[O:3]>>[N:1].O=[C:2]-[O:3]-[C:4]_2-202_0000_0000,13,4424
4424,[C:1]>>C-C-C-[C:1]_-1_0_0,13,4425
4425,[n:2].[C:3]-[C:4]-[n:1]>>[n:1].[n:2].[C:3]=[C:4]_01-10_0000_0000,13,4426
4426,[c:1]-[C:3]#[N:2]>>Br-[c:1].C-C(=O)-[N:2](-C)-[C:3]_003_000_000,13,4427
4427,[C:1]#[C:2]>>Br-[C:1]-[C:2]-Br_11_00_00,13,4428
4428,[O:1]-[C:2]>>[O:1]=[C:2]-O-C-c1:c:c:c:c:c:1_-1-2_00_00,13,4429
4429,[O:2].[N:1]>>[N:1]-[O:2]_-1-1_00_00,13,4430
4430,[c:1]:[n:2]>>S=[c:1]:[n:2]_-11_00_00,13,4431
4431,[C:1]#[C:2]>>O=[C:1]-[C:2]_02_00_00,13,4432
4432,[O:1]>>C-C-C(=O)-[O:1]_-1_0_0,13,4433
4433,[C:2]-[C:1]=[O:3]>>[C:1]1-[C:2]-[O:3]-1_1-10_000_000,13,4434
4434,[N:1]-[S:3]=[O:2]>>[N:1].C-S(=O)(=O)-[O:2]-[S:3]=O_100_000_000,13,4435
4435,[C:1].[O:2]=[C:3]-[O:4]>>[C:1]-[O:2]-[C:3]=[O:4]_-100-1_0000_0000,13,4436
4436,[c:1]>>C-C-[c:1]_-1_0_0,13,4437
4437,[N:3].[N:1]=[C:2]>>[N:1].[C:2]=[N:3]_20-2_000_000,13,4438
4438,[O:1]>>O-[O:1]_-1_0_0,13,4439
4439,[O:3].[C:1]-[C:2]>>[C:1]-[Mg+].[C:2]-[O:3]_00-1_000_000,13,4440
4440,[O:1]-[C:4]-[C:3]=[C:2]>>[O:1].I-[C:2]-[C:3]=[C:4]_1000_0000_0000,13,4441
4441,[n:2].[n:1]-[c:3]>>[n:1].[n:2].F-[c:3]_010_000_000,13,4442
4442,[c:1]>>O=C-[c:1]_-1_0_0,13,4443
4443,[O:2].[N:1]-[C:4]=[O:3]>>[N:1].C-C(-C)(-[O:2])-[O:3]-[C:4]=O_1-100_0000_0000,13,4444
4444,[C:1]>>O-[C:1]=O_-3_0_0,13,4445
4445,[N:1]>>C=C-O-C(=O)-[N:1]_-1_0_0,13,4446
4446,[C:1]>>O=S(=O)(-[C:1])-c1:c:c:c:c:c:1_-1_0_0,13,4447
4447,[c:1]-[C:3]#[N:2]>>Br-[c:1].C-N-C-C-[N:2]-[C:3]_013_000_000,13,4448
4448,[O:1]-[C:2]=[O:3]>>[O:1].O=[C:2]-[O:3]-c1:c:c:c(-[N+](=O)-[O-]):c:c:1_100_000_000,13,4449
4449,[c:1]>>C-C(-C)(-C)-[c:1]_-1_0_0,13,4450
4450,[c:1]-[C:4]-[C:3]=[C:2]>>[c:1].Br-[C:2]-[C:3]=[C:4]_1000_0000_0000,14,4451
4451,[N:2].[O:1]=[C:3]-[O:4]>>O-[O:1].O=C(-[N:2])-[C:3]=[O:4]_1-10-1_0000_0000,14,4452
4452,[N:1]>>O=S(=O)(-[N:1])-c1:c:c:c:c:c:1_-1_0_0,14,4453
4453,[n:2].[n:1]-[S:3]>>[n:1].[n:2].Cl-[S:3]_010_000_000,14,4454
4454,[C:1]>>O-C-[C:1]_-1_0_0,14,4455
4455,[N:1]>>C-C-C-C-O-C(=O)-[N:1]_-1_0_0,14,4456
4456,[c:1]-[C:3]#[N:2]>>Cl-[c:1].C-C(=O)-[N:2](-C)-[C:3]_003_000_000,14,4457
4457,[n:2].[n:3].[S:1]=[O:4]>>[S:1].[n:2].[n:3].Cl-c1:c:c:c:c(-C(=O)-O-[O:4]):c:1_0-111_0000_0000,14,4458
4458,[N:3].[c:1]-[C:2]>>Br-[c:1].[C:2]-[N:3]_00-1_000_000,14,4459
4459,[N:1]-[C:4]-[C:3]=[C:2]>>[N:1].Br-[C:2]-[C:3]=[C:4]_0000_-1000_0000,14,4460
4460,[n:1].[c:2]=[O:3]>>[n:1].[c:2]-[O:3]-C-c1:c:c:c:c:c:1_-100_000_000,14,4461
4461,[C:1]-[S:4]-[c:3]:[n:2]>>Br-[C:1].[n:2]:[c:3]=[S:4]_0000_0-100_0000,14,4462
4462,[O:1].[C:2]=[C:3]>>[O:1].[C:2].O=[C:3]_-120_-100_000,14,4463
4463,[n:1]-[C:2].[O:3]=[S:4]-[O:5]>>[n:1].[C:2]-[O:3]-[S:4]=[O:5]_00000_-10001_00000,14,4464
4464,[O:1].[O:2]-[C:3]>>[O:1].[O:2].Br-[C:3]_-110_-100_000,14,4465
4465,[O:1]=[c:2]:[n:3]>>C-O-c1:c:c:c(-C-[O:1]-[c:2]:[n:3]):c:c:1_00-1_000_000,14,4466
4466,[C:1]>>O=C(-[C:1])-O-C-c1:c:c:c:c:c:1_-1_0_0,14,4467
4467,[n:2].[n:1]-[C:3]>>[n:1].[n:2].C-S(=O)(=O)-O-[C:3]_010_000_000,14,4468
4468,[O:1]>>C-C-C-[O:1]_-1_0_0,14,4469
4469,[O:1]=[P:2]-[O:3]>>C-[O:1]-[P:2]=[O:3]_00-1_000_000,14,4470
4470,[O:1]=[c:2]:[n:3]>>C-C-[O:1]-[c:2]:[n:3]_00-1_000_000,14,4471
4471,[C:1]=[N:2]>>C-C-C-C-N-[C:1]-[N:2]_01_00_00,14,4472
4472,[S:1]-[O:2]>>Cl-[S:1]=[O:2]_0-1_00_00,14,4473
4473,[O:1].[O:2]>>[O:1]-C-[O:2]_-1-1_00_00,14,4474
4474,[C:1]-[C:4]-[C:3]=[C:2]>>[C:1].I-[C:2]-[C:3]=[C:4]_1000_0000_0000,14,4475
4475,[n:2].[n:1]>>[n:1].C-O-C-[n:2]_-10_00_00,14,4476
4476,[N:1]>>C-C-[N:1]_-1_0_0,14,4477
4477,[n:1].[n:2].[c:3]-[N:4]>>[n:1].[n:2].Cl-[c:3].C-O-c1:n:c(-[N:4]):c:c:c:1-[N+](=O)-[O-]_-1100_0000_0000,15,4478
4478,[C:1]-[O:4]-[c:3]:[n:2]>>C-C-[O+](-[C:1])-C-C.[n:2]:[c:3]=[O:4]_0100_0000_0000,15,4479
4479,[c:1]-[C:3]=[O:2]>>Br-[c:1].C-C-C-C-[Sn](-C-C-C-C)(-C-C-C-C)-C(=C)-[O:2]-[C:3]_002_000_000,15,4480
4480,[C:1]-[C:2]=[O:3]>>[C:1]1-[C:2]-[O:3]-1_-110_000_000,15,4481
4481,[C:1]>>C-C-O-C(=O)-[C:1]-C(=O)-O-C-C_-2_0_0,15,4482
4482,[O:3].[C:1]=[C:2]>>[C:1]-[C:2]-[O:3]_10-1_000_000,15,4483
4483,[n:1]>>O=C(-[n:1])-c1:c:c:c:c:c:1_-1_0_0,15,4484
4484,[C:1]-[O:4]-[c:3]:[n:2]>>O-[C:1].[n:2]:[c:3]=[O:4]_0100_0000_0000,15,4485
4485,[O:1].[O:2].[N:3]-[C:4]>>[O:1].[O:2].[N:3].Cl-[C:4]_-1-110_-1-100_0000,15,4486
4486,[O:1]-[C:4]-[C:3]#[C:2]>>[O:1].Cl-[C:2]-[C:3]#[C:4]_110-1_0000_0000,15,4487
4487,[C:1]#[N:2]>>S=[C:1]-[N:2]_02_00_00,15,4488
4488,[S:1]-[O:4]-[c:3]:[n:2]>>Cl-[S:1].[n:2]:[c:3]=[O:4]_0100_0000_0000,15,4489
4489,[c:1]>>F-C(-F)(-F)-S(=O)(=O)-O-[c:1]_-1_0_0,15,4490
4490,[n:2]:[n:3].[N:1]-[C:4]=[O:5]>>[N:1].[n:2]:[n:3].O=[C:4]-[O:5]_1-1101_00000_00000,15,4491
4491,[O:1]>>C-[Si](-C)(-C)-C-C-O-C-[O:1]_-1_0_0,15,4492
4492,[N:1]>>C-O-c1:c:c:c(-C-[N:1]):c:c:1-O-C_-1_0_0,15,4493
4493,[O:2].[O:1]=[C:3]-[O:4]>>[O:1].[O:2]-[C:3]=[O:4]_1-10-1_-1000_0000,15,4494
4494,[O:1]-[C:3]=[C:2]>>[O:1].C=C-O-[C:2](=O)-[C:3]_1-22_000_000,15,4495
4495,[c:1]-[C:3]#[N:2]>>Cl-[c:1].C-[N:2](-[C:3])-C=O_003_000_000,16,4496
4496,[N:1]-[C:3]=[O:2]>>[N:1].C-C(=O)-[O:2]-[C:3]_102_000_000,16,4497
4497,[n:1].[n:2]>>[n:1].[n:2]-C-c1:c:c:c:c:c:1_-10_00_00,16,4498
4498,[O:2].[C:1]-[O:5]-[c:4]:[n:3]>>[C:1]-[O:2].[n:3]:[c:4]=[O:5]_0-1100_00000_00000,16,4499
4499,[O:3].[n:1]-[C:2]>>[n:1].[C:2]-[O:3]_000_-101_000,16,4500
4500,[n:1].[n:2].[O:3]=[C:4]-[O:5]>>[n:1].[n:2].C-C-[O:3]-[C:4]=[O:5]_-1100-1_00000_00000,16,4501
4501,[N:1]-[C:2]=[O:3]>>[N:1].O=[C:2]-[O:3]-n1:n:n:c2:c:c:c:c:c:2:1_100_000_000,16,4502
4502,[O:1]=[C:2]-[O:3]>>C-[O:1]-[C:2]=[O:3]_000_001_000,16,4503
4503,[n:1].[n:3].[N:2]-[C:4]=[O:5]>>[n:1].[N:2].[n:3].O=[C:4]-[O:5]_-11101_00000_00000,16,4504
4504,[C:1]>>O=[C:1]-O-C-c1:c:c:c:c:c:1_-3_0_0,16,4505
4505,[O:5].[n:1].[n:3].[N:2]-[C:4]>>[n:1].[N:2].[n:3].[C:4]-[O:5]_-1110-1_00000_00000,16,4506
4506,[C:1]-[S:4]-[c:3]:[n:2]>>Cl-[C:1].[n:2]:[c:3]=[S:4]_0000_0-100_0000,16,4507
4507,[n:1]>>C-O-C-[n:1]_-1_0_0,16,4508
4508,[C:1]-[P:3]=[O:2]>>Br-[C:1].C-C(-C)-[O:2]-[P:3]_000_000_000,16,4509
4509,[O:1]=[C:2]-[O:3]>>C-C(-C)-[O:1]-[C:2]=[O:3]_00-1_000_000,16,4510
4510,[O:4].[n:2].[n:1]-[C:3]>>[n:1].[n:2].[C:3]-[O:4]_010-1_0000_0000,16,4511
4511,[S:1]>>O=[S:1]=O_0_0_0,16,4512
4512,[N:1]>>O=C(-[N:1])-O-c1:c:c:c:c:c:1_-1_0_0,16,4513
4513,[O:3].[n:1].[n:2]>>[n:1].[n:2].C-C-[O:3]_-11-1_000_000,16,4514
4514,[n:1].[n:3].[S:2]-[C:4]>>[n:1].[S:2].[n:3].Br-[C:4]_-1110_0000_0000,17,4515
4515,[O:3].[N:1]-[C:2]>>[N:1].[C:2]-[O:3]_000_-101_000,17,4516
4516,[N:1]-[C:3]=[O:2]>>[N:1].C-C-C-C-[O:2]-[C:3]=O_100_000_000,17,4517
4517,[c:1]-[C:2].[O:3]=[C:4]-[O:5]>>[c:1].[C:2]-[O:3]-[C:4]=[O:5]_1000-1_00000_00000,17,4518
