,Template,Frequency,Class
18191,[c;+0:1]-[S;+0:3]=[O;+0:2]>>Cl-[c;+0:1].[O;+0:2]-[S;+0:3],21,18192
18192,[N;+0:1]#[C;+0:2]-[c;+0:3]>>C-[N;+0:1](-[C;+0:2])-C=O.I-[c;+0:3],21,18193
18193,[n;+0:2]:[c;+0:1]-[O;+0:3]>>O=[c;+0:1]:[n;+0:2].[O;+0:3],21,18194
18194,[c;+0:1]-[B;+0:2]>>Br-[c;+0:1].[B;+0:2],21,18195
18195,[C;+0:1]=[C;+0:2]>>I-[C;+0:1]-[C;+0:2],21,18196
18196,[c;+0:1]-[c;+0:2]>>Br-[c;+0:1].F-C(-F)(-F)-S(=O)(=O)-O-[c;+0:2],21,18197
18197,[C;+0:1]-[C;+0:2]-[N;+0:5]-[C;+0:4]-[C;+0:3]>>[C;+0:1]=[C;+0:2].[C;+0:3]=[C;+0:4].[N;+0:5],21,18198
18198,[N;+0:3]-[C;+0:2]=[O;+0:1]>>Cl-C(-Cl)(-Cl)-C-[O;+0:1]-[C;+0:2]=O.[N;+0:3],21,18199
18199,[C;+0:1]-[C;+0:2]>>C-[Si](-C)(-C)-[C;+0:1].Cl-[C;+0:2],21,18200
18200,[C;+0:1]=[C;+0:2]>>Cl-[C;+0:1]-Cl.O=[C;+0:2],21,18201
18201,[N;+0:4]-[C;+0:3]-[C;+0:2]-[C;+0:1]-[O;+0:5]>>[C;+0:1]1-[C;+0:2]-[C;+0:3]-[N;+0:4]-1.[O;+0:5],21,18202
18202,[O;+0:2]-[C;+0:1]=[O;+0:3]>>F-C(-F)(-F)-[C;+0:1]=[O;+0:2].[O;-1:3],21,18203
18203,[C;+0:1]-[C;+0:2]>>Cl-[C;+0:1].[C;+0:2]-[Mg+],21,18204
18204,[N;+0:1]-[C;+0:2]>>O-[N;+0:1].O=[C;+0:2],21,18205
18205,[C;+0:1]-[N;+0:2]>>C-C-C-S-[C;+0:1].[N;+0:2],21,18206
18206,[c;+0:1]-[I;+0:2]>>Cl-[c;+0:1].[I;+0:2],21,18207
18207,[O;+0:2]=[C;+0:1]-[n;+0:3]>>O=[C;+0:1]-[O;+0:2].[n;+0:3],21,18208
18208,[C;+0:1]=[C;+0:2]>>C=[C;+0:1].C=[C;+0:2],21,18209
18209,[O;+0:1]=[C;+0:2]-[O;+0:3]>>C-C-C-C-[O;+0:1]-[C;+0:2]=[O;+0:3],21,18210
18210,[C;+0:1]1-[C;+0:2]-[O;+0:3]-1>>Cl-[C;+0:1].[C;+0:2]=[O;+0:3],21,18211
18211,[c;+0:1]-[C;+0:2]>>Br-[c;+0:1].O=[C;+0:2],21,18212
18212,[C;+0:1]-[F;+0:2]>>Br-[C;+0:1].[F;-1:2],21,18213
18213,[C;+0:1]-[S;+0:2]-[O;+0:3]>>C-C-N(-C-C)-C-[C;+0:1].Cl-[S;+0:2]-Cl.[O;+0:3],21,18214
18214,[C;+0:1]-[c;+0:2]>>[C;+0:1]-C-C-C-[Li].[c;+0:2],21,18215
18215,[C;+0:1]-[C;+0:2]>>Br-C-[C;+0:1].C-C(-C)(-C)-O-[C;+0:2]=O,21,18216
18216,[O;+0:1]=[S;+0:3]=[O;+0:2]>>[O;+0:1].[O;+0:2].[S;+0:3],22,18217
18217,[N;+0:2]-[C;+0:1]=[N;+0:3]>>C-S-[C;+0:1]=[N;+1:2].[N;+0:3],22,18218
18218,[O;+0:3]-[C;+0:2]-[c;+0:1]>>Br-[c;+0:1].C-N(-C)-[C;+0:2]=[O;+0:3],22,18219
18219,[O;+0:1]=[C;+0:2]-[c;+0:3]>>C-[O;+0:1]-[C;+0:2](-Cl)-Cl.[c;+0:3],22,18220
18220,[O;+0:2]-[C;+0:1]-[c;+0:5]:[c;+0:4]-[C;+0:3]-[O;+0:6]>>[C;+0:1]1-[O;+0:2]-[C;+0:3]-[c;+0:4]:[c;+0:5]-1.[O;+0:6],22,18221
18221,[C;+0:1]-[N;+0:2]>>[C;+0:1]-N=[N+]=[N-].[N;+0:2],22,18222
18222,[C;+0:1]-[C;+0:2]>>Br-C-[C;+0:1].[C;+0:2],22,18223
18223,[O;+0:2]-[C;+0:1]=[C;+0:3]>>O-[C;+0:1]=[O;+0:2].[C;+0:3],22,18224
18224,[O;-1:1]-[C;+0:2]=[O;+0:3]>>[O;+0:1]=[C;+0:2]-[O;-1:3],22,18225
18225,[F;+0:1]-[c;+0:2]>>F-[B-](-F)(-F)-[F;+0:1].N-[c;+0:2],22,18226
18226,[O;+0:1]=[C;+0:2]-[O;+0:3]>>C=C-C-[O;+0:1]-[C;+0:2]=[O;+0:3],22,18227
18227,[C;+0:1]-[S;+0:3]=[O;+0:2]>>Cl-[C;+0:1].[O;-1:2]-[S;+0:3],22,18228
18228,[C;+0:1]-[n;+0:2]:[n;+0:3]>>C-S(=O)(=O)-O-[C;+0:1].[n;+0:2]:[n;+0:3],22,18229
18229,[N;+0:1]=[N;+0:2]>>[N;+0:1]-[N;+0:2],22,18230
18230,[C;+0:1]-[O;+0:2]>>Br-C-[C;+0:1].[O;+0:2],22,18231
18231,[C;+0:1]-[Br;+0:2]>>Cl-[C;+0:1].[Br;-1:2],22,18232
18232,[N;+0:1]-[c;+0:2]>>[N;+1:1].[c;+0:2]-O-c1:c:c:c:c:c:1,22,18233
18233,[N;+0:1]-[C;+0:2]=[O;+0:3]>>C-C-[N;+0:1]=C=N-C-C-C-N(-C)-C.O=[C;+0:2]-[O;+0:3],22,18234
18234,[N;+1:1]-[c;+0:2]>>[N;+0:1].[c;+0:2],22,18235
18235,[C;+0:1]-[N;+0:2]>>C1-C-O-[C;+0:1]-O-1.[N;+0:2],22,18236
18236,[C;+0:2]=[O;+0:1]>>O=[Mn](=O)(-[O-])=[O;+0:1].[C;+0:2],22,18237
18237,[O;+0:1]=[C;+0:2]-[O;-1:3]>>C-C-[O;+0:1]-[C;+0:2]=[O;+0:3],22,18238
18238,[C;+0:1]1-[C;+0:2]-[C;+0:3]-1>>C-C-[Zn]-C-[C;+0:1].[C;+0:2]=[C;+0:3],22,18239
18239,[O;+0:2]=[C;+0:1]-[S;+0:3]>>O=[C;+0:1]-[O;+0:2].[S;+0:3],22,18240
18240,[C;+0:1]-[O;+0:2]-[C;+0:3]=[O;+0:4]>>Cl-C(=O)-[C;+0:1].[O;+0:2]=[C;+0:3]-[O;+0:4],22,18241
18241,[B;+0:1]-[c;+0:2]>>C-O-[B;+0:1].I-[c;+0:2],22,18242
18242,[c;+0:1]-[C;+0:2]>>Br-[c;+0:1].C-O-[C;+0:2],22,18243
18243,[c;+0:2]-[c;+0:1]>>F-C(-F)(-F)-S(=O)(=O)-O-[c;+0:1].[c;+0:2],22,18244
18244,[O;+0:2]-[C;+0:1]-[O;+0:3]>>Cl-[C;+0:1]-Cl.[O;+0:2].[O;+0:3],22,18245
18245,[O;+0:3]-[C;+0:1]-[C;+0:2]-[N;+0:4]>>[C;+0:1]1-[C;+0:2]-[O;+0:3]-1.[N;+1:4],22,18246
18246,[N;+0:2]=[C;+0:1]-[N;+0:4].[Cl;+0:3]>>[C;+0:1]#[N;+0:2].[Cl;-1:3].[N;+1:4],22,18247
18247,[C;+0:1]-[c;+0:2]>>C-C(-C)(-C)-O-[C;+0:1]=O.O=C-[c;+0:2],23,18248
18248,[O;+0:1]-[c;+0:2]>>[O;+0:1].[c;+0:2],23,18249
18249,[N;+0:1]-[c;+0:2]>>C-C(-C)(-C)-O-C(=O)-[N;+0:1].Cl-[c;+0:2],23,18250
18250,[O;+0:1]-[c;+0:2]>>C-O-B(-O-C)-[O;+0:1]-C.[c;+0:2],23,18251
18251,[Cl;+0:1].[O;+0:3]-[c;+0:2]>>[Cl;+0:1]-[c;+0:2].[O;+0:3],23,18252
18252,[C;+0:1]-[C;+0:3]-[C;+0:4]-[O;+0:2]>>Cl-[C;+0:1].[O;+0:2].[C;+0:3]=[C;+0:4],23,18253
18253,[Sn;+0:1]-[c;+0:2]>>Cl-[Sn;+0:1].I-[c;+0:2],23,18254
18254,[O;+0:1]=[N;+1:2](-[O;+0:4])-[O;-1:3]>>[O;+0:1]-[N;+1:2](=[O;+0:3])-[O;-1:4],23,18255
18255,[C;+0:2]-[N;+0:1]>>C-C-N=C=N-C-C-C-[N;+0:1](-C)-C.O-[C;+0:2],23,18256
18256,[C;+0:1]-[C;+0:2]>>Br-[C;+0:1].Br-[C;+0:2],23,18257
18257,[O;+0:1]-[C;+0:3]-[C;+0:2]>>O-[O;+0:1].[C;+0:2]=[C;+0:3],23,18258
18258,[C;+0:1]#[C;+0:2]>>Cl-[C;+0:1]=[C;+0:2],23,18259
18259,[O;+0:1]-[C;+0:2]>>C1-C-C-[O;+0:1]-C-1.[C;+0:2],23,18260
18260,[N;+0:4]-[C;+0:1]-[C;+0:2]-[C;+0:3]-[c;+0:5]>>O=[C;+0:1].[C;+0:2]=[C;+0:3].[N;+0:4].[c;+0:5],23,18261
18261,[C;+0:1]-[O;+0:2]>>C=C-O-[C;+0:1].[O;+0:2],23,18262
18262,[C;+0:1]-[N;+0:4]-[C;+0:3]-[N;+0:2]>>C-O-[C;+0:1].[N;+0:2].[C;+0:3]=[N;+0:4],23,18263
18263,[C;+0:2]=[O;+0:1]>>C-C(=O)-[O;+0:1].[C;+0:2],23,18264
18264,[N;+0:2]=[C;+0:1]-[N;+0:3]>>C-C-O-[C;+0:1]=O.[N;+0:2].[N;+0:3],23,18265
18265,[C;+0:1]-[O;+0:2]>>Cl-[C;+0:1]-C(=O)-[O-].[O;+0:2],23,18266
18266,[C;+0:2]-[O;+0:1]>>C-N(-C)-C=[O;+0:1].[C;+0:2],23,18267
18267,[c;+0:1]-[C;+0:2]>>Cl-[c;+0:1].[C;+0:2]-[Cu],23,18268
18268,[C;+0:2]-[C;+0:1]>>C-C-O-P(=O)(-[C;+0:1])-O-C-C.O=[C;+0:2],23,18269
18269,[O;+0:1]=[C;+0:2]>>C-[O;+0:1].N#[C;+0:2],23,18270
18270,[n;+0:2]:[c;+0:1]-[N;+0:3]>>S=[c;+0:1]:[n;+0:2].[N;+0:3],23,18271
18271,[N;+0:2]=[N;+0:1]-[c;+0:3]>>O=[N;+0:1]-[O-].[N;+0:2].[c;+0:3],23,18272
18272,[C;+0:1]-[C;+0:2]>>C-O-N(-C)-[C;+0:1].C1-C-O-[C;+0:2]-C-1,23,18273
18273,[C;+0:2]=[C;+0:1]>>C-[Si](-C)(-C)-[C;+0:1].O=[C;+0:2],23,18274
18274,[O;+0:1]-[c;+0:2]:[c;+0:3]-[C;+0:4](=[O;+0:6])-[O;+0:5]>>C-C1(-C)-[O;+0:1]-[c;+0:2]:[c;+0:3]-[C;+0:4](=[O;+0:5])-[O;+0:6]-1,23,18275
18275,[C;+0:1]-[N;+0:2]>>C-C-O-[C;+0:1].[N;+1:2],23,18276
18276,[C;+0:1]-[S;+0:3]-[C;+0:2]-[N;+0:4]>>Cl-[C;+0:1].[C;+0:2]=[S;+0:3].[N;+0:4],24,18277
18277,[N;+0:2]-[C;+0:1]-[O;+0:3]>>[C;+0:1](-c1:[nH]:c:c:n:1)-c1:[nH]:c:c:n:1.[N;+0:2].[O;+0:3],24,18278
18278,[C;+0:1]-[C;+0:2]>>N#C-[C;+0:1].[C;+0:2],24,18279
18279,[O;+0:2]-[C;+0:1]=[O;+0:3]>>N#[C;+0:1].[O;+0:2].[O;+0:3],24,18280
18280,[N;+0:3]-[C;+0:2]=[N;+0:1]>>C-C(-C)(-C)-O-C(=O)-[N;+0:1]-[C;+0:2]=[N;+0:3],24,18281
18281,[N;+0:2]-[c;+0:1]>>Br-[c;+0:1].[N;+0:2]=C(-c1:c:c:c:c:c:1)-c1:c:c:c:c:c:1,24,18282
18282,[c;+0:1]-[S;+0:3]=[O;+0:2]>>I-[c;+0:1].[O;-1:2]-[S;+0:3],24,18283
18283,[C;+0:1]-[N;+0:2]>>C-[C;+0:1]-O-C=O.[N;+0:2],24,18284
18284,[C;+0:1]-[N;+0:3]-[C;+0:2]>>C-S(=O)(=O)-O-[C;+0:1].C-S(=O)(=O)-O-[C;+0:2].[N;+0:3],24,18285
18285,[C;+0:1]-[n;+0:2]>>C-N(-[C;+0:1])-C=O.[n;+0:2],24,18286
18286,[c;+0:1]-[c;+0:2]>>Cl-[c;+0:1].[Mg+]-[c;+0:2],24,18287
18287,[O;+0:3]=[C;+0:2]-[O;+0:1]>>C-C(-C)-[O;+0:1].[C;+0:2]-[O;+0:3],24,18288
18288,[O;+0:3]-[C;+0:2]-[C;+0:1]-[c;+0:4]>>[C;+0:1]1-[C;+0:2]-[O;+0:3]-1.[c;+0:4],24,18289
18289,[S;+0:1]-[N;+0:2]>>F-[S;+0:1].[N;+0:2],24,18290
18290,[C;+0:1]-[C;+0:2]>>Br-[C;+0:1].[C;+0:2]-[Mg+],24,18291
18291,[N;+0:5]-[C;+0:1]-[C;+0:2]=[C;+0:3]-[C;+0:4]-[N;+0:6]>>[C;+0:1]1-[C;+0:2]=[C;+0:3]-[C;+0:4]-[N;+0:5]-1.[N;+0:6],24,18292
18292,[C;+0:2]=[N;+0:1]-[O;+0:3]>>O-[N;+0:1].O=[C;+0:2].[O;+0:3],24,18293
18293,[O;+0:1]=[S;+0:2]-[O;-1:3]>>[O;+0:1]-[S;+0:2]=[O;+0:3],24,18294
18294,[C;+0:1]-[O;+0:4]-[C;+0:3]=[N;+0:2]>>Cl-[C;+0:1].[N;+0:2]-[C;+0:3]=[O;+0:4],24,18295
18295,[C;+0:1]-[S;+0:2]>>C-C(=O)-O-[C;+0:1].[S;+0:2],24,18296
18296,[C;+0:1]-[c;+0:2]>>Br-[C;+0:1](-Br)-Br.O-C-[c;+0:2],24,18297
18297,[N;+0:2]-[c;+0:1]>>C-C-S(=O)(=O)-[c;+0:1].[N;+0:2],24,18298
18298,[c;+0:2]-[c;+0:1]>>Cl-[c;+0:1].O-B(-O)-O-[c;+0:2],24,18299
18299,[C;+0:2]=[C;+0:1]-[c;+0:3]>>C-C-C-C-[Sn](-C-C-C-C)(-C=C)-[C;+0:1]-[C;+0:2]-C-C.I-[c;+0:3],24,18300
18300,[O;+0:1]=[S;+0:2]>>C-C(=[O;+0:1])-O-O.[S;+0:2],25,18301
18301,[C;+0:1]-[O;+0:2]>>[C;+0:1]-c1:c:c:c:c:c:1.[O;+0:2],25,18302
18302,[C;+0:1]-[N;+0:2]>>C-C-C-C-O-[C;+0:1].[N;+0:2],25,18303
18303,[C;+0:1]-[N;+0:2]>>N#C-C(=N-O-[C;+0:1])-c1:c:c:c:c:c:1.[N;+0:2],25,18304
18304,[N;+0:2]-[c;+0:1]>>C-C-S(=O)-[c;+0:1].[N;+0:2],25,18305
18305,[C;+0:3]-[C;+0:1]-[O;+0:2]>>Br-c1:c:c:c:c2:c:1-C(-c1:c:c3:c(:c:c:1-O)-O-C-O-3)-[C;+0:1](=[O;+0:2])-N-2-C-C-C-C-C.[C;+0:3],25,18306
18306,[c;+0:1]-[C;+0:2]-[C;+0:3]-[O;+0:4]>>Br-[c;+0:1].[C;+0:2]1-[C;+0:3]-[O;+0:4]-1,25,18307
18307,[N;+0:2]-[C;+0:1]-[O;+0:3]>>Cl-[C;+0:1]-O-c1:c:c:c(-[N+](=O)-[O-]):c:c:1.[N;+0:2].[O;+0:3],25,18308
18308,[c;+0:1]-[c;+0:2]>>Br-[c;+0:1].C-C-B(-[c;+0:2])-C-C,25,18309
18309,[Cl;+0:1]-[c;+0:2]>>Cl-C(-Cl)(-Cl)-[Cl;+0:1].[c;+0:2],25,18310
18310,[C;+0:1]-[C;+0:2]-[O;+0:3]>>[C;+0:1]-[Na].[C;+0:2]=[O;+0:3],25,18311
18311,[O;+0:3]-[C;+0:2]=[C;+0:1]-[S;+0:4]>>Cl-[C;+0:1]-[C;+0:2]=[O;+0:3].[S;+0:4],25,18312
18312,[c;+0:1]-[C;+0:2]=[C;+0:3]>>Br-[c;+0:1].O=[C;+0:2]-[C;+0:3],25,18313
18313,[C;+0:1]-[N;+0:2]>>C-[C;+0:1](-O)=O.[N;+0:2],25,18314
18314,[O;+0:2]=[C;+0:1]-[N;+0:3]>>O=[C;+0:1]-[O;+0:2].[N;-1:3],25,18315
18315,[C;+0:1]=[O;+0:2]>>C-C1(-C)-C-O-[C;+0:1]-[O;+0:2]-C-1,25,18316
18316,[C;+0:2]-[C;+0:1]>>O=[C;+0:1](-[O-])-[O-].[C;+0:2],25,18317
18317,[C;+0:1]-[N;+0:2]>>[C;+0:1]-O-n1:n:n:c2:c:c:c:c:c:2:1.[N;+0:2],25,18318
18318,[C;+0:1]-[N;+0:4]-[C;+0:3]-[N;+0:2]>>[C;+0:1]-[N;+0:2].[C;+0:3]=[N;+0:4],25,18319
18319,[C;+0:1]=[C;+0:2]>>C-C(=O)-O-[C;+0:1]-[C;+0:2],25,18320
18320,[C;+0:2]=[O;+0:1]>>O=[Cr](=O)=[O;+0:1].[C;+0:2],25,18321
18321,[C;+0:1]-[c;+0:2]>>I-[C;+0:1].O-B(-O)-[c;+0:2],25,18322
18322,[C;+0:1]-[N;+0:2]>>C-O-[C;+0:1].[N;+1:2],25,18323
18323,[Br;+0:1]-[c;+0:2]:[n;+0:3]>>Br-P(-Br)(=O)-[Br;+0:1].O=[c;+0:2]:[n;+0:3],25,18324
18324,[C;+0:1]-[Si;+0:2]>>Br-[C;+0:1].Cl-[Si;+0:2],25,18325
18325,[N;+0:1]-[O;+0:2]-[C;+0:3]=[O;+0:4]>>O-[N;+0:1].[O;+0:2]=[C;+0:3]-[O;+0:4],25,18326
18326,[C;+0:1]-[O;+0:2]>>Cl-C(=O)-[C;+0:1](-Cl)=O.[O;+0:2],25,18327
18327,[O;+0:2]=[C;+0:1]-[O;+0:3]>>[C;+0:1]-[O;+0:2].[O-]-[I+3](-[O-])(-[O-])-[O;-1:3],25,18328
18328,[C;+0:1]-[N;+0:2]-[C;+0:3]=[N;+0:4]>>Cl-[C;+0:1].[N;+0:2]=[C;+0:3]-[N;+0:4],25,18329
18329,[C;+0:2]=[O;+0:1]>>C-[N+]1(-[O-])-C-C-[O;+0:1]-C-C-1.C=[C;+0:2],25,18330
18330,[N;+0:2]=[C;+0:1]-[S;+0:3]>>O=[C;+0:1]-[N;+0:2].[S;+0:3]-C-c1:c:c:c:c:c:1,25,18331
18331,[C;+0:1]-[c;+0:2]>>Br-[C;+0:1].I-[c;+0:2],25,18332
18332,[Cl;+0:1]-[c;+0:2]>>[Cl;-1:1].[c;+0:2],25,18333
18333,[N;+0:1]-[n;+1:3].[O;-1:2]>>[N;+0:1]-[O;+0:2].[n;+0:3],25,18334
18334,[O;+0:1]=[c;+0:2]:[n;+0:3]>>C-C(=O)-[O;-1:1].Cl-[c;+0:2]:[n;+0:3],25,18335
18335,[c;+0:1]-[N;+0:2]>>N-[c;+0:1].O=[N;+1:2]-[O-],26,18336
18336,[C;+0:1]-[O;+0:2]>>O=S(=O)(-[O-])-C-[C;+0:1].[O;+0:2],26,18337
18337,[N;+0:1]-[O;+0:2]>>[O-]-[N;+1:1]=[O;+0:2],26,18338
18338,[C;+0:1]=[C;+0:2]>>C=[C;+0:1].Cl-[C;+0:2]=O,26,18339
18339,[O;+0:2]-[c;+0:1]>>O=[N+](-[O-])-[c;+0:1].[O;-1:2],26,18340
18340,[N;+0:1]-[c;+0:2]>>[N;+0:1].[c;+0:2],26,18341
18341,[C;+0:1]=[O;+0:2]>>[C;+0:1].[O;+0:2],26,18342
18342,[O;+0:1]=[C;+0:2]>>C-[O;+0:1].C=[C;+0:2],26,18343
18343,[O;+0:1]=[C;+0:2]-[O;+0:3]>>C-[O;+0:1]-[C;+0:2]=O.[O;+0:3],26,18344
18344,[Br;+0:1]-[C;+0:2]>>N-C(=O)-C-C-C(=O)-N-[Br;+0:1].[C;+0:2],26,18345
18345,[C;+0:1]-[O;+0:2]>>C=[C;+0:1].O=[O+]-[O;-1:2],26,18346
18346,[C;+0:1]-[O;+0:4]-[C;+0:3]=[N;+0:2]>>O-[C;+0:1].[N;+0:2]-[C;+0:3]=[O;+0:4],26,18347
18347,[C;+0:1]-[O;+0:4]-[C;+0:3]=[O;+0:2]>>Br-[C;+0:1].[O;+0:2]-[C;+0:3]=[O;+0:4],26,18348
18348,[C;+0:1]=[C;+0:2]>>O=[C;+0:1].[C;+0:2]-C-C-C-[Li],26,18349
18349,[Br;+0:1].[C;+0:2]-[N;+0:3]>>[Br;+0:1]-[C;+0:2].[N;+0:3],26,18350
18350,[c;+0:1]-[c;+0:2]>>Br-[c;+0:1].[Zn+]-[c;+0:2],26,18351
18351,[C;+0:1]-[Cl;+0:2]>>O-[C;+0:1].O=C1-C-C-C(=O)-N-1-[Cl;+0:2],26,18352
18352,[C;+0:1]-[N;+0:2]>>O=C(-[O-])-O-[C;+0:1].[N;+0:2],26,18353
18353,[N;+0:2]-[C;+0:1]=[N;+0:3]>>C-O-[C;+0:1]=[N;+0:2].[N;+0:3],26,18354
18354,[N;+0:4]=[C;+0:3](-[N;+0:2])-[N;+0:1]>>[N;+0:1].[N;+0:2]#[C;+0:3]-[N;-1:4],26,18355
18355,[C;+0:1]-[I;+0:2]>>C-c1:c:c:c(-S(=O)(=O)-O-[C;+0:1]):c:c:1.[I;-1:2],26,18356
18356,[C;+0:2]-[C;+0:1]-[N;+0:3]>>O=[C;+0:1].[C;+0:2].[N;+0:3],26,18357
18357,[N;+0:2]-[C;+0:1]-[N;+0:3]>>[C;+0:1]=[N;-1:2].[N;+0:3],27,18358
18358,[O;+0:1]=[S;+0:2]>>O-C(=O)-[O;-1:1].[S;+0:2],27,18359
18359,[C;+0:1]=[C;+0:2]-[N;+0:3]>>[C;+0:1]#[C;+0:2].[N;+0:3],27,18360
18360,[Br;+0:1]-[c;+0:2]>>N-C(=O)-C-C-C(=O)-N-[Br;+0:1].[c;+0:2],27,18361
18361,[c;+0:2]-[S;+0:1]-[n;+0:3]>>Cl-[S;+0:1]-Cl.[c;+0:2].[n;+0:3],27,18362
18362,[C;+0:1]-[N;+0:2]>>O=[C;+0:1].O=[N;+1:2]-[O-],27,18363
18363,[C;+0:1]-[O;+0:2]>>C-C(-C)(-C)-O-[C;+0:1]=[O;+0:2],27,18364
18364,[C;+0:1]=[O;+0:2]>>C-C=[C;+0:1].O=[O+]-[O;-1:2],27,18365
18365,[C;+0:1]-[C;+0:2]-[O;+0:3]>>C-C-O-C-[C;+0:1].[C;+0:2]=[O;+0:3],27,18366
18366,[C;+0:2]=[O;+0:1]>>Br-N1-C(=O)-C-C-C-1=[O;+0:1].[C;+0:2],27,18367
18367,[C;+0:1]-[Si;+0:2]>>Cl-[C;+0:1].[Si;+0:2],27,18368
18368,[C;+0:1]#[C;+0:2]-[C;+0:3]-[n;+0:4]>>Br-[C;+0:1]-[C;+0:2]#[C;+0:3].[n;+0:4],27,18369
18369,[C;+0:1]-[N;+0:2]>>I-[C;+0:1].[N;-1:2],27,18370
18370,[C;+0:1]-[C;+0:2]>>Br-[C;+0:1].Cl-[C;+0:2],27,18371
18371,[C;+0:2]-[C;+0:1]>>C-c1:c:c:c(-S(=O)(=O)-O-[C;+0:1]):c:c:1.[C;+0:2],27,18372
18372,[C;+0:1]-[N;+0:2]>>C-O-[C;+0:1]-O-C.[N;+0:2],27,18373
18373,[C;+0:1]-[c;+0:2]>>Br-[C;+0:1].Cl-[c;+0:2],27,18374
18374,[c;+0:1]-[C;+0:2]>>Cl-[c;+0:1].[C;+0:2]-[Na],27,18375
18375,[C;+0:2]=[O;+0:1]>>C-C-[O;+0:1]-C(-C)=O.N#[C;+0:2],27,18376
18376,[C;+0:1]-[n;+0:2]:[n;+0:3]>>O-[C;+0:1].[n;+0:2]:[n;+0:3],27,18377
18377,[C;+0:1]-[P;+0:3]=[O;+0:2]>>Br-[C;+0:1].C-[O;+0:2]-[P;+0:3],27,18378
18378,[C;+0:2]-[O;+0:1]>>C-c1:c:c:c(-S(=O)(=O)-[O;+0:1]):c:c:1.O-[C;+0:2],27,18379
18379,[C;+0:2]-[O;+0:1]>>O-P(=O)(-[O-])-[O;+0:1].[C;+0:2],28,18380
18380,[C;+0:1]-[C;+0:2]-[N;+0:3]>>[C;+0:1]-[Mg+].[C;+0:2]=[N;+0:3],28,18381
18381,[C;+0:1]=[C;+0:2]>>C-O-[C;+0:1]-[C;+0:2],28,18382
18382,[c;+0:1]-[c;+0:2]>>I-[c;+0:1].I-[c;+0:2],28,18383
18383,[N;+0:2]-[c;+0:1]>>Br-[c;+0:1].C-[Si](-C)(-C)-[N;-1:2]-[Si](-C)(-C)-C,28,18384
18384,[C;+0:1]-[O;+0:2]>>[C;+0:1]-[O-].[O;+0:2],28,18385
18385,[C;+0:1]-[c;+0:2]>>C-C-C-C-[Sn](-[C;+0:1])(-C-C-C-C)-C-C-C-C.F-C(-F)(-F)-S(=O)(=O)-O-[c;+0:2],28,18386
18386,[O;+0:1]-[C;+0:2]=[O;+0:3]>>O=[Mn](=O)(-[O-])=[O;+0:1].[C;+0:2]-[O;+0:3],28,18387
18387,[C;+0:1]-[S;+0:4]-[C;+0:3]-[N;+0:2]>>O-[C;+0:1].[N;+0:2].[C;+0:3]=[S;+0:4],28,18388
18388,[O;+0:5]-[C;+0:4]-[C;+0:3]=[C;+0:2]-[C;+0:1]-[N;+0:6]>>[C;+0:1]1-[C;+0:2]=[C;+0:3]-[C;+0:4]-[O;+0:5]-1.[N;+0:6],28,18389
18389,[C;+0:2]-[c;+0:1]>>Br-[c;+0:1].C-B1-O-B(-C)-O-B(-[C;+0:2])-O-1,28,18390
18390,[C;+0:1]-[C;+0:2]-[O;+0:3]>>[C;+0:1]-[K].[C;+0:2]=[O;+0:3],28,18391
18391,[C;+0:1]-[C;+0:2]=[O;+0:3]>>[C;+0:1]1-[C;+0:2]-[O;+0:3]-1,28,18392
18392,[C;+0:3]-[C;+0:1]#[N;+0:2]>>C-c1:c:c:c(-S(=O)(=O)-[C;+0:1]-[N;+1:2]#[C-]):c:c:1.O=[C;+0:3],28,18393
18393,[C;+0:1]-[c;+0:2]>>C-N(-[C;+0:1])-c1:c:c:c:c:c:1.[c;+0:2],28,18394
18394,[C;+0:1]-[c;+0:2]>>Cl-[C;+0:1].O-B(-O)-[c;+0:2],29,18395
18395,[O;+0:2]-[C;+0:1]-[c;+0:3]>>[C;+0:1]=[O;+0:2].[Li]-[c;+0:3],29,18396
18396,[C;+0:2]-[F;+0:1]>>C-O-C-C-N(-C-C-O-C)-S(-F)(-F)-[F;+0:1].O-[C;+0:2],29,18397
18397,[C;+0:2]=[C;+0:1]>>O-[C;+0:1](=O)-[C;+0:2],29,18398
18398,[O;+0:2]=[C;+0:1]-[N;+0:3]>>O=[C;+0:1]-[O;+0:2].O=[N;+1:3]-[O-],29,18399
18399,[C;+0:1]-[S;+0:4]-[C;+0:3]=[N;+0:2]>>Cl-[C;+0:1].[N;+0:2]-[C;+0:3]=[S;+0:4],29,18400
18400,[Br;-1:1].[C;+0:2]-[n;+0:5]:[c;+0:4]:[n;+1:3]>>[Br;+0:1]-[C;+0:2].[n;+0:3]:[c;+0:4]:[n;+0:5],29,18401
18401,[Cl;+0:1]-[c;+0:2]>>[Cl;+0:1]-[O-].[c;+0:2],29,18402
18402,[O;+0:2]=[C;+0:1]-[c;+0:3]>>C-[C;+0:1](=O)-[O;+0:2].[c;+0:3],29,18403
18403,[c;+0:1]-[I;+0:2]>>Cl-[c;+0:1].[I;-1:2],29,18404
18404,[C;+0:1]-[O;+0:2]>>C-C-N(-C-C)-C-[C;+0:1].[O;+0:2],29,18405
18405,[N;+0:3]=[C;+0:1]-[N;+0:2]>>C-C(-C)-O-[C;+0:1]=[N;+0:2].[N;+0:3],29,18406
